,buying_price,maintanence,doors,persons,lug_boot,safety,class
1700,1,1,3,0,2,1,2
1701,1,1,3,0,2,2,2
1702,1,1,3,0,2,0,2
1703,1,1,3,0,1,1,2
1704,1,1,3,0,1,2,2
1705,1,1,3,0,1,0,2
1706,1,1,3,0,0,1,2
1707,1,1,3,0,0,2,2
1708,1,1,3,0,0,0,2
1709,1,1,3,1,2,1,2
1710,1,1,3,1,2,2,0
1711,1,1,3,1,2,0,1
1712,1,1,3,1,1,1,2
1713,1,1,3,1,1,2,1
1714,1,1,3,1,1,0,3
1715,1,1,3,1,0,1,2
1716,1,1,3,1,0,2,1
1717,1,1,3,1,0,0,3
1718,1,1,3,2,2,1,2
1719,1,1,3,2,2,2,0
1720,1,1,3,2,2,0,1
1721,1,1,3,2,1,1,2
1722,1,1,3,2,1,2,1
1723,1,1,3,2,1,0,3
1724,1,1,3,2,0,1,2
1725,1,1,3,2,0,2,1
1726,1,1,3,2,0,0,3
